destination_id,destination_name,state,latitude,longitude,avg_cost,cost_category,best_season,avg_temp,precipitation,climate_type,popularity_score,safety_index,ratings_avg,total_reviews,adventure,beach,nature,nightlife,food,culture,sightseeing,trip_duration_days,family_friendly,solo_friendly,couple_friendly,recommended_for
1242,Vizag,Andhra Pradesh,23.3705,86.2669,52387,Luxury,All-year,17,370,Temperate,32,91,4.6,47546,0,1,0,0,0,0,0,3,1,0,0,Nature
1243,Munnar,Kerala,8.6983,84.4041,71007,Luxury,All-year,8,375,Cold,75,56,4.5,14606,0,0,1,0,1,0,1,10,1,1,0,Couple
1244,Andaman,Andaman and Nicobar Islands,24.0571,85.1824,50413,Luxury,Summer,7,163,Temperate,85,65,4.6,18925,0,1,0,0,1,0,1,12,1,0,0,Wildlife
1245,Manali,Himachal Pradesh,15.901,84.2753,19021,Mid-range,Winter,21,335,Temperate,66,28,4.1,33738,1,0,1,0,0,0,1,3,1,1,1,Beach
1246,Pondicherry,Puducherry,15.6711,74.5472,11582,Budget,All-year,5,302,Tropical,34,58,4.9,18614,0,1,0,0,1,0,0,7,1,0,0,Nature
1247,Bodh Gaya,Bihar,20.8132,79.4566,69576,Luxury,Winter,5,323,Dry,22,35,3.8,31614,0,0,0,0,0,1,0,7,1,0,0,Culture
1248,Manali,Himachal Pradesh,30.7636,68.204,54678,Luxury,All-year,5,390,Temperate,78,90,4.5,2587,1,0,1,0,0,0,1,8,0,1,0,Nature
1249,Hampi,Karnataka,31.4522,91.3027,41036,Luxury,Summer,14,134,Cold,47,85,4.3,40009,1,0,0,0,1,1,0,5,0,1,1,Beach
1250,Munnar,Kerala,16.3836,81.1784,63356,Luxury,Winter,23,73,Temperate,36,72,4.8,29146,0,0,1,0,0,0,0,11,1,0,1,Culture
1251,Haridwar,Uttarakhand,21.7496,72.5929,76335,Luxury,Monsoon,35,286,Dry,51,56,3.7,21759,0,0,0,0,0,0,0,4,0,1,0,Adventure
1252,Rishikesh,Uttarakhand,9.3781,92.7781,19116,Mid-range,Monsoon,12,210,Dry,24,97,3.9,28025,1,0,0,0,1,0,0,3,1,1,1,Family
1253,Gangtok,Sikkim,19.5494,94.578,6364,Budget,Monsoon,16,49,Temperate,40,30,4.6,36065,0,0,0,0,0,0,0,2,1,1,1,Beach
1254,Guwahati,Assam,13.7733,82.6818,48158,Luxury,Monsoon,24,279,Temperate,33,86,4.4,8178,0,0,0,0,0,0,0,8,0,0,1,Culture
1255,Ooty,Tamil Nadu,30.4837,90.8546,21414,Mid-range,Monsoon,13,152,Temperate,96,42,4.8,40974,0,0,0,0,1,0,1,7,1,0,0,Culture
1256,Ooty,Tamil Nadu,9.577,80.6204,12135,Mid-range,All-year,26,365,Tropical,69,89,3.5,5404,0,0,0,0,1,0,1,4,1,0,1,Culture
1257,Coorg,Karnataka,19.4404,86.7988,4867,Budget,All-year,17,135,Tropical,48,90,4.7,17790,1,0,1,0,0,0,0,8,1,0,1,Spiritual
1258,Kutch,Gujarat,18.3302,75.2399,21830,Mid-range,Monsoon,6,19,Cold,79,99,4.8,19071,0,0,0,0,1,0,1,8,1,1,0,Spiritual
1259,Hampi,Karnataka,28.3441,91.0537,64215,Luxury,All-year,6,67,Temperate,51,92,3.6,34453,1,0,0,0,0,1,0,4,0,1,0,Luxury
1260,Kodaikanal,Tamil Nadu,29.6226,77.5524,18421,Mid-range,Monsoon,31,265,Cold,94,32,4.8,309,0,0,1,0,1,0,1,12,1,0,1,Adventure
1261,Kutch,Gujarat,22.0201,88.0158,59663,Luxury,Summer,25,253,Tropical,34,32,4.3,42009,0,0,0,0,0,0,0,10,1,0,0,Luxury
1262,Lonavala,Maharashtra,14.3132,95.3547,64352,Luxury,Monsoon,31,14,Dry,50,56,4.0,44996,0,0,1,0,0,0,0,4,0,1,0,Luxury
1263,Guwahati,Assam,32.5278,81.0042,12819,Mid-range,Monsoon,25,25,Temperate,69,56,4.9,31519,0,0,0,0,1,0,1,5,1,0,1,Adventure
1264,Ooty,Tamil Nadu,28.5759,69.4405,10895,Budget,Summer,35,238,Temperate,32,77,4.3,30420,0,0,0,0,1,0,0,12,1,0,0,Budget
1265,Kolkata,West Bengal,31.903,77.927,51655,Luxury,Winter,8,55,Dry,72,52,4.4,4975,0,0,0,1,0,1,1,9,1,0,1,Nature
1266,Puri,Odisha,32.744,92.5752,51537,Luxury,All-year,17,222,Dry,51,51,4.4,5514,0,0,0,0,0,0,0,10,1,1,0,Spiritual
1267,Vizag,Andhra Pradesh,13.0871,92.3834,31018,Luxury,All-year,23,309,Cold,70,30,4.2,37393,0,1,0,0,1,0,1,7,0,0,0,Family
1268,Bodh Gaya,Bihar,30.6241,76.9953,79673,Luxury,Winter,27,383,Temperate,88,34,4.3,39809,0,0,0,0,0,1,1,3,1,0,1,Nature
1269,Lonavala,Maharashtra,23.6619,77.8135,22528,Mid-range,Monsoon,28,180,Temperate,38,62,4.1,28375,0,0,1,0,1,0,0,8,1,1,1,Family
1270,Coorg,Karnataka,24.205,84.1634,55303,Luxury,Monsoon,9,102,Temperate,54,26,3.6,3358,1,0,1,0,0,0,0,8,1,1,1,Culture
1271,Jaipur,Rajasthan,26.5176,87.5298,59742,Luxury,Monsoon,14,308,Tropical,97,95,4.2,28131,0,0,0,0,0,1,1,4,1,0,0,Couple
1272,Hyderabad,Telangana,24.953,86.1214,72095,Luxury,Winter,33,111,Tropical,25,27,3.8,18146,0,0,0,1,0,0,0,10,1,0,1,Adventure
1273,Bodh Gaya,Bihar,27.7293,68.9725,20824,Mid-range,Summer,20,64,Dry,72,38,5.0,4831,0,0,0,0,1,1,1,10,0,1,1,Couple
1274,Kanyakumari,Tamil Nadu,9.42,71.9986,32985,Luxury,Winter,31,394,Cold,22,81,4.1,30370,0,1,0,0,0,0,0,10,1,0,0,Culture
1275,Haridwar,Uttarakhand,13.8255,80.2252,19882,Mid-range,All-year,25,255,Cold,91,63,3.9,9612,0,0,0,0,0,0,1,6,0,0,1,Wildlife
1276,Hampi,Karnataka,29.8008,74.717,14347,Mid-range,Winter,29,124,Tropical,86,28,4.6,43287,1,0,0,0,1,1,1,11,1,1,0,Nature
1277,Puri,Odisha,32.242,89.6841,22171,Mid-range,Summer,20,160,Temperate,31,45,4.9,49553,0,0,0,0,0,0,0,7,1,1,1,Family
1278,Gangtok,Sikkim,9.8441,72.6542,28472,Luxury,Winter,33,202,Dry,60,54,4.9,999,0,0,0,0,0,0,0,3,1,1,1,Budget
1279,Srinagar,Jammu and Kashmir,24.472,70.8621,39218,Luxury,Summer,24,243,Tropical,31,20,4.7,294,1,0,0,0,0,0,0,10,1,1,1,Adventure
1280,Gangtok,Sikkim,15.9586,76.3603,4967,Budget,Monsoon,33,171,Temperate,87,76,4.7,27268,0,0,0,0,0,0,1,2,1,1,0,Luxury
1281,Pondicherry,Puducherry,16.1532,73.654,11294,Budget,Monsoon,6,80,Temperate,67,46,4.6,10891,0,1,0,0,1,0,1,2,1,0,0,Nature
1282,Ladakh,Ladakh,18.5248,94.3508,70316,Luxury,Summer,35,263,Temperate,49,49,3.7,48311,1,0,0,0,1,0,0,11,1,1,0,Nature
1283,Hampi,Karnataka,17.6434,88.6732,79543,Luxury,All-year,32,69,Temperate,39,97,3.7,34879,1,0,0,0,0,1,0,8,1,1,1,Adventure
1284,Varanasi,Uttar Pradesh,28.0833,72.7478,37995,Luxury,All-year,16,177,Cold,84,65,3.5,37594,0,0,0,0,0,1,1,12,0,0,1,Beach
1285,Haridwar,Uttarakhand,27.0916,96.9568,47956,Luxury,Summer,9,229,Tropical,47,45,4.3,38679,0,0,0,0,1,0,0,6,1,1,1,Nature
1286,Ladakh,Ladakh,31.8051,71.2356,35460,Luxury,Winter,28,266,Dry,60,27,4.0,2785,1,0,0,0,0,0,0,5,0,0,1,Couple
1287,Andaman,Andaman and Nicobar Islands,25.7542,77.5765,39019,Luxury,Monsoon,35,303,Dry,62,23,4.9,33262,0,1,0,0,0,0,1,4,0,0,0,Wildlife
1288,Srinagar,Jammu and Kashmir,16.6211,77.0628,74541,Luxury,Winter,23,69,Cold,82,64,4.7,36291,1,0,0,0,1,0,1,4,0,0,1,Beach
1289,Kutch,Gujarat,15.1942,87.1247,23192,Mid-range,Winter,23,109,Dry,61,95,3.5,21171,0,0,0,0,1,0,1,12,1,0,1,Couple
1290,Alleppey,Kerala,23.9271,72.7126,71913,Luxury,Monsoon,23,66,Cold,24,69,5.0,14987,0,0,0,0,0,0,0,8,1,0,0,Beach
1291,Mysore,Karnataka,22.1374,96.8324,36709,Luxury,Monsoon,14,284,Tropical,98,55,4.2,23925,0,0,0,0,0,0,1,6,0,0,1,Beach
1292,Munnar,Kerala,31.5643,74.8516,33711,Luxury,Winter,9,245,Dry,91,86,3.7,36053,0,0,1,0,0,0,1,7,0,0,1,Couple
1293,Kodaikanal,Tamil Nadu,23.4964,72.1853,8408,Budget,Summer,15,73,Tropical,97,48,4.6,17650,0,0,1,0,1,0,1,6,0,1,0,Family
1294,Bodh Gaya,Bihar,18.4099,86.693,44030,Luxury,All-year,34,188,Temperate,87,26,3.5,19404,0,0,0,0,0,1,1,6,1,0,1,Nature
1295,Kutch,Gujarat,8.0945,76.5602,53541,Luxury,Winter,29,294,Dry,44,33,4.7,16075,0,0,0,0,0,0,0,11,1,0,0,Wildlife
1296,Hampi,Karnataka,31.3261,92.9614,66027,Luxury,Monsoon,17,223,Tropical,83,22,4.7,7702,1,0,0,0,0,1,1,3,0,1,0,Family
1297,Guwahati,Assam,9.4582,71.2157,54476,Luxury,Summer,29,120,Temperate,94,35,4.2,39085,0,0,0,0,1,0,1,10,1,1,0,Spiritual
1298,Mysore,Karnataka,10.9223,85.5998,65972,Luxury,Monsoon,17,57,Temperate,78,73,4.0,10173,0,0,0,0,0,0,1,11,1,1,1,Luxury
1299,Lonavala,Maharashtra,31.7309,73.0264,55378,Luxury,All-year,13,98,Tropical,40,71,3.8,49418,0,0,1,0,1,0,0,12,1,0,1,Luxury
1300,Bodh Gaya,Bihar,30.2756,86.7075,27406,Luxury,Monsoon,30,218,Cold,30,90,4.5,539,0,0,0,0,0,1,0,12,1,0,1,Spiritual
1301,Ranchi,Jharkhand,21.151,95.4827,66722,Luxury,All-year,28,367,Tropical,61,41,4.3,18944,0,0,0,0,1,0,1,6,1,1,0,Nature
1302,Pondicherry,Puducherry,20.4762,88.0546,69566,Luxury,Winter,7,315,Tropical,22,27,4.7,33948,0,1,0,0,0,0,0,7,1,1,1,Adventure
1303,Coorg,Karnataka,28.6392,90.8268,48903,Luxury,Summer,15,76,Temperate,59,95,4.0,40073,1,0,1,0,0,0,0,4,1,1,1,Culture
1304,Rishikesh,Uttarakhand,18.505,79.2284,77484,Luxury,All-year,26,228,Temperate,83,32,4.9,10905,1,0,0,0,0,0,1,7,0,0,0,Wildlife
1305,Varanasi,Uttar Pradesh,25.3683,75.9304,14545,Mid-range,Summer,17,248,Tropical,78,79,4.3,45425,0,0,0,0,0,1,1,3,1,1,1,Luxury
1306,Manali,Himachal Pradesh,29.4943,69.9965,20042,Mid-range,Monsoon,32,281,Dry,35,23,3.6,43612,1,0,1,0,0,0,0,12,1,1,1,Culture
1307,Manali,Himachal Pradesh,11.2869,92.9846,54269,Luxury,All-year,18,270,Cold,23,54,3.9,17601,1,0,1,0,1,0,0,10,1,0,1,Wildlife
1308,Ooty,Tamil Nadu,18.6938,74.4128,59327,Luxury,Monsoon,20,309,Cold,79,47,4.9,35273,0,0,0,0,0,0,1,5,0,0,1,Adventure
1309,Andaman,Andaman and Nicobar Islands,12.6471,95.6543,70824,Luxury,Monsoon,9,298,Temperate,58,73,4.7,48028,0,1,0,0,1,0,0,11,0,0,1,Luxury
1310,Vizag,Andhra Pradesh,28.9995,71.1161,8647,Budget,Summer,21,139,Temperate,97,92,4.8,36676,0,1,0,0,0,0,1,7,1,0,1,Wildlife
1311,Hyderabad,Telangana,14.0377,95.8359,40539,Luxury,Summer,16,249,Cold,42,76,3.9,14065,0,0,0,1,0,0,0,11,1,1,1,Couple
1312,Mumbai,Maharashtra,12.176,95.6567,44843,Luxury,Winter,12,268,Tropical,91,90,4.0,6972,0,0,0,1,1,0,1,9,1,0,1,Nature
1313,Bodh Gaya,Bihar,32.4008,73.2463,19666,Mid-range,Winter,35,26,Temperate,81,54,4.5,15241,0,0,0,0,0,1,1,8,1,0,0,Couple
1314,Shimla,Himachal Pradesh,31.127,94.0059,9384,Budget,Winter,30,121,Temperate,31,92,4.7,295,0,0,0,0,0,0,0,4,1,0,1,Beach
1315,Pondicherry,Puducherry,12.361,84.4426,77516,Luxury,All-year,34,36,Tropical,95,88,4.9,28984,0,1,0,0,0,0,1,10,1,0,1,Nature
1316,Ranchi,Jharkhand,31.4042,90.0373,68381,Luxury,Winter,26,46,Dry,86,65,4.8,34625,0,0,0,0,0,0,1,9,1,0,0,Couple
1317,Delhi,Delhi,14.0288,87.9965,4260,Budget,Monsoon,23,209,Dry,31,29,3.8,48186,0,0,0,1,1,1,0,8,0,1,1,Culture
1318,Coorg,Karnataka,12.0103,94.8665,74765,Luxury,Winter,15,178,Cold,60,98,3.5,44361,1,0,1,0,0,0,0,9,1,1,0,Adventure
1319,Hampi,Karnataka,14.7114,92.5177,54645,Luxury,All-year,19,26,Dry,60,94,3.8,47029,1,0,0,0,0,1,0,7,1,1,1,Wildlife
1320,Shimla,Himachal Pradesh,9.7735,93.8891,72320,Luxury,All-year,16,81,Cold,24,100,3.7,30807,0,0,0,0,1,0,0,4,1,1,1,Adventure
1321,Rishikesh,Uttarakhand,13.7622,69.1002,38986,Luxury,Winter,33,222,Temperate,93,71,3.5,49515,1,0,0,0,0,0,1,2,1,0,0,Luxury
1322,Munnar,Kerala,22.4822,96.5539,14313,Mid-range,Summer,23,347,Tropical,79,21,3.7,49808,0,0,1,0,0,0,1,7,1,1,0,Beach
1323,Kodaikanal,Tamil Nadu,28.444,70.1915,75675,Luxury,All-year,33,384,Dry,32,23,4.7,26885,0,0,1,0,1,0,0,11,0,1,1,Nature
1324,Coorg,Karnataka,22.052,73.8038,70107,Luxury,Summer,6,343,Temperate,95,48,4.7,31283,1,0,1,0,0,0,1,12,1,0,0,Family
1325,Indore,Madhya Pradesh,14.7691,95.3002,41702,Luxury,All-year,33,266,Temperate,33,84,4.6,38365,0,0,0,0,0,0,0,6,0,1,0,Luxury
1326,Amritsar,Punjab,9.4036,70.6216,57015,Luxury,Summer,27,31,Dry,81,85,4.2,36507,0,0,0,0,0,1,1,5,1,1,1,Culture
1327,Kolkata,West Bengal,27.0395,77.9011,59758,Luxury,Monsoon,31,222,Dry,25,99,4.9,21889,0,0,0,1,1,1,0,5,1,1,1,Family
1328,Manali,Himachal Pradesh,9.6028,79.9497,24312,Mid-range,Summer,14,208,Dry,83,24,3.6,42673,1,0,1,0,0,0,1,8,1,1,1,Budget
1329,Alleppey,Kerala,11.9458,71.2464,24017,Mid-range,Monsoon,26,99,Temperate,91,23,4.1,38899,0,0,0,0,0,0,1,11,0,1,1,Nature
1330,Ranchi,Jharkhand,11.4943,82.5529,20699,Mid-range,Monsoon,35,158,Temperate,91,59,4.1,6776,0,0,0,0,0,0,1,5,1,1,1,Spiritual
1331,Shimla,Himachal Pradesh,12.3759,85.6995,78389,Luxury,All-year,20,109,Temperate,95,91,3.8,45533,0,0,0,0,0,0,1,3,1,0,0,Adventure
1332,Pondicherry,Puducherry,12.9518,76.4915,33928,Luxury,Summer,10,333,Dry,45,35,4.3,9908,0,1,0,0,1,0,0,12,1,1,1,Adventure
1333,Alleppey,Kerala,19.3107,83.8498,24149,Mid-range,Summer,30,351,Temperate,65,75,5.0,3428,0,0,0,0,1,0,1,7,0,0,1,Spiritual
1334,Bodh Gaya,Bihar,11.2934,84.4761,65137,Luxury,Monsoon,10,161,Temperate,99,93,4.4,38351,0,0,0,0,0,1,1,7,1,1,1,Nature
1335,Goa,Goa,31.5051,91.9391,73675,Luxury,Summer,27,226,Temperate,86,88,4.5,47496,0,1,0,1,0,0,1,9,1,1,1,Couple
1336,Pondicherry,Puducherry,26.4587,88.3324,16612,Mid-range,Winter,21,57,Cold,28,62,3.5,12528,0,1,0,0,0,0,0,7,1,0,0,Budget
1337,Kodaikanal,Tamil Nadu,25.8989,89.3242,40593,Luxury,Summer,21,240,Temperate,85,92,4.1,34445,0,0,1,0,0,0,1,11,0,0,0,Family
1338,Alleppey,Kerala,20.5922,85.3279,73008,Luxury,Monsoon,34,330,Dry,70,63,4.1,42777,0,0,0,0,0,0,1,5,1,1,0,Adventure
1339,Pondicherry,Puducherry,32.1036,75.3663,57583,Luxury,Winter,11,234,Dry,38,88,3.9,36853,0,1,0,0,1,0,0,2,1,1,1,Wildlife
1340,Mahabaleshwar,Maharashtra,16.2152,69.5963,26628,Luxury,Summer,18,232,Tropical,38,26,4.9,7660,0,0,1,0,0,0,0,9,1,1,1,Family
1341,Pondicherry,Puducherry,32.883,85.99,21623,Mid-range,Winter,32,69,Temperate,99,47,4.0,6941,0,1,0,0,1,0,1,9,1,0,1,Budget
1342,Mahabaleshwar,Maharashtra,10.0095,76.5787,74612,Luxury,Monsoon,21,209,Tropical,70,22,4.8,29635,0,0,1,0,0,0,1,3,0,0,1,Luxury
1343,Udaipur,Rajasthan,8.424,68.3497,73130,Luxury,Winter,24,256,Tropical,97,53,4.7,5757,0,0,0,0,0,1,1,7,1,1,0,Nature
1344,Gangtok,Sikkim,22.6146,81.6778,11231,Budget,Summer,7,94,Temperate,63,84,5.0,19735,0,0,0,0,0,0,1,8,1,0,0,Budget
1345,Munnar,Kerala,30.6703,85.8015,30729,Luxury,Monsoon,21,189,Tropical,84,44,4.4,23003,0,0,1,0,0,0,1,3,1,0,1,Luxury
1346,Mahabaleshwar,Maharashtra,15.4217,72.7811,26671,Luxury,All-year,35,376,Cold,65,86,3.6,34072,0,0,1,0,0,0,1,9,1,0,1,Culture
1347,Jaipur,Rajasthan,28.4707,70.0418,68618,Luxury,All-year,29,321,Cold,85,92,4.0,39352,0,0,0,0,0,1,1,2,1,1,0,Nature
1348,Amritsar,Punjab,23.9459,70.4052,65528,Luxury,Monsoon,34,260,Temperate,41,59,4.0,43920,0,0,0,0,0,1,0,8,1,0,1,Spiritual
1349,Hyderabad,Telangana,27.7314,92.5046,76827,Luxury,Monsoon,27,343,Cold,84,52,3.9,15213,0,0,0,1,0,0,1,6,1,1,1,Beach
1350,Darjeeling,West Bengal,19.7595,85.8012,20247,Mid-range,Summer,30,143,Temperate,52,69,4.3,14422,0,0,1,0,0,0,0,6,0,1,1,Luxury
1351,Amritsar,Punjab,28.4639,74.499,20194,Mid-range,Summer,25,99,Dry,30,44,3.8,2254,0,0,0,0,0,1,0,3,1,0,1,Nature
1352,Bodh Gaya,Bihar,16.8783,79.569,74008,Luxury,All-year,23,59,Cold,75,81,3.7,34740,0,0,0,0,0,1,1,2,1,1,1,Spiritual
1353,Indore,Madhya Pradesh,26.928,72.503,20739,Mid-range,Winter,17,352,Tropical,48,89,4.3,44818,0,0,0,0,1,0,0,3,1,0,1,Couple
1354,Puri,Odisha,21.1373,72.025,73488,Luxury,Monsoon,29,297,Temperate,54,23,4.9,42826,0,0,0,0,0,0,0,11,1,0,0,Family
1355,Darjeeling,West Bengal,11.607,79.6998,19144,Mid-range,Monsoon,19,191,Tropical,22,66,4.1,15181,0,0,1,0,0,0,0,5,1,1,0,Family
1356,Andaman,Andaman and Nicobar Islands,18.1235,76.7823,30430,Luxury,Summer,20,113,Temperate,85,60,3.8,18045,0,1,0,0,0,0,1,5,1,1,0,Nature
1357,Ladakh,Ladakh,14.034,69.9884,30908,Luxury,All-year,27,299,Dry,65,84,4.4,16403,1,0,0,0,0,0,1,4,1,1,1,Nature
1358,Puri,Odisha,15.4221,89.4059,74327,Luxury,Summer,23,270,Temperate,70,43,4.7,47826,0,0,0,0,0,0,1,10,1,1,1,Couple
1359,Kolkata,West Bengal,31.6248,88.426,9364,Budget,Monsoon,14,69,Dry,41,64,3.9,5635,0,0,0,1,1,1,0,8,0,0,1,Luxury
1360,Bodh Gaya,Bihar,14.9826,74.5049,33600,Luxury,Monsoon,23,150,Cold,82,100,4.9,40201,0,0,0,0,0,1,1,12,1,0,0,Wildlife
1361,Vizag,Andhra Pradesh,21.5015,94.0724,70468,Luxury,Summer,12,399,Temperate,96,40,4.9,19578,0,1,0,0,1,0,1,9,0,0,1,Budget
1362,Munnar,Kerala,27.9166,77.6778,26524,Luxury,Monsoon,24,82,Temperate,43,47,4.8,2693,0,0,1,0,1,0,0,4,1,1,0,Spiritual
1363,Coorg,Karnataka,14.7415,72.992,27342,Luxury,All-year,31,274,Temperate,31,92,4.8,8188,1,0,1,0,0,0,0,7,0,0,1,Budget
1364,Ranchi,Jharkhand,30.4676,73.8766,30036,Luxury,Summer,26,16,Temperate,58,37,4.3,35331,0,0,0,0,1,0,0,9,1,0,1,Wildlife
1365,Hyderabad,Telangana,11.492,78.8505,9470,Budget,All-year,25,53,Temperate,40,63,4.0,43625,0,0,0,1,0,0,0,6,1,0,1,Budget
1366,Kutch,Gujarat,25.4937,84.8591,66677,Luxury,All-year,24,74,Dry,32,83,4.1,41730,0,0,0,0,1,0,0,9,1,1,0,Nature
1367,Kutch,Gujarat,12.9677,79.9449,52856,Luxury,Winter,35,222,Dry,84,24,4.6,2946,0,0,0,0,0,0,1,6,0,1,1,Culture
1368,Manali,Himachal Pradesh,18.5824,90.1397,73344,Luxury,Summer,12,400,Cold,81,76,4.7,26079,1,0,1,0,1,0,1,9,1,0,0,Beach
1369,Mumbai,Maharashtra,10.29,87.956,68277,Luxury,All-year,25,332,Cold,89,73,4.6,385,0,0,0,1,0,0,1,6,1,0,1,Couple
1370,Kodaikanal,Tamil Nadu,27.071,77.1678,43447,Luxury,All-year,26,350,Cold,87,86,4.1,15973,0,0,1,0,0,0,1,5,1,0,0,Culture
1371,Manali,Himachal Pradesh,10.1965,80.4262,26665,Luxury,Winter,23,292,Cold,28,48,4.2,47227,1,0,1,0,1,0,0,8,1,0,0,Couple
1372,Ooty,Tamil Nadu,27.9182,68.1249,17439,Mid-range,Summer,32,25,Temperate,22,45,3.7,27639,0,0,0,0,0,0,0,2,1,1,1,Beach
1373,Andaman,Andaman and Nicobar Islands,28.8031,86.5157,56206,Luxury,Summer,30,204,Tropical,41,96,4.1,10466,0,1,0,0,0,0,0,9,1,0,0,Culture
1374,Haridwar,Uttarakhand,31.1294,72.1237,47153,Luxury,Winter,29,63,Temperate,26,45,3.6,27934,0,0,0,0,0,0,0,7,1,1,0,Luxury
1375,Kutch,Gujarat,20.7829,89.4006,74836,Luxury,Monsoon,14,34,Cold,68,93,4.4,18505,0,0,0,0,0,0,1,8,0,0,1,Couple
1376,Delhi,Delhi,11.2005,71.7071,7108,Budget,Summer,6,172,Tropical,39,58,3.8,44621,0,0,0,1,1,1,0,2,1,0,1,Nature
1377,Udaipur,Rajasthan,17.8549,94.9639,59496,Luxury,Monsoon,8,358,Cold,65,70,4.1,19252,0,0,0,0,0,1,1,2,1,0,0,Adventure
1378,Alleppey,Kerala,19.4136,76.9892,21163,Mid-range,Summer,27,122,Tropical,93,100,4.7,38315,0,0,0,0,0,0,1,11,1,1,1,Couple
1379,Kodaikanal,Tamil Nadu,33.5907,94.5834,32490,Luxury,Summer,32,354,Cold,99,83,4.4,27694,0,0,1,0,1,0,1,8,1,1,1,Spiritual
1380,Amritsar,Punjab,13.9475,71.8822,51697,Luxury,All-year,20,333,Dry,23,45,5.0,7280,0,0,0,0,0,1,0,3,1,0,1,Couple
1381,Lonavala,Maharashtra,31.2561,88.3904,36681,Luxury,Monsoon,7,181,Dry,91,36,3.6,15979,0,0,1,0,0,0,1,12,1,0,1,Luxury
1382,Gangtok,Sikkim,21.7777,81.2713,76730,Luxury,Monsoon,27,296,Dry,69,57,4.6,9236,0,0,0,0,1,0,1,10,1,1,0,Family
1383,Delhi,Delhi,9.3015,93.4166,13299,Mid-range,Winter,6,157,Dry,81,60,4.8,42016,0,0,0,1,0,1,1,7,1,1,0,Couple
1384,Ooty,Tamil Nadu,19.4454,91.2556,56983,Luxury,Winter,19,248,Tropical,95,85,4.0,22880,0,0,0,0,1,0,1,2,0,0,0,Budget
1385,Guwahati,Assam,14.9092,93.5532,18742,Mid-range,Monsoon,34,31,Cold,70,62,3.8,15969,0,0,0,0,0,0,1,11,0,0,1,Family
1386,Vizag,Andhra Pradesh,8.0233,87.694,79727,Luxury,Summer,29,326,Tropical,25,31,4.9,19656,0,1,0,0,0,0,0,5,0,0,0,Spiritual
1387,Ladakh,Ladakh,23.715,93.6917,32472,Luxury,Monsoon,6,369,Temperate,76,80,4.6,37296,1,0,0,0,1,0,1,9,1,0,1,Culture
1388,Haridwar,Uttarakhand,26.9619,88.3475,75526,Luxury,Monsoon,13,282,Dry,66,57,4.5,44605,0,0,0,0,1,0,1,5,1,1,0,Adventure
1389,Goa,Goa,17.5617,96.9246,37838,Luxury,Winter,6,146,Temperate,61,31,4.9,18395,0,1,0,1,0,0,1,9,1,1,0,Luxury
1390,Gangtok,Sikkim,23.2237,69.0586,51014,Luxury,Summer,29,381,Dry,50,23,4.7,3420,0,0,0,0,0,0,0,3,1,0,1,Budget
1391,Guwahati,Assam,11.9621,83.5993,42240,Luxury,Monsoon,17,330,Tropical,60,59,3.7,5838,0,0,0,0,0,0,0,9,1,1,0,Nature
1392,Ranchi,Jharkhand,32.0397,81.2337,43809,Luxury,Summer,14,315,Cold,43,32,4.8,44286,0,0,0,0,0,0,0,3,1,1,1,Culture
1393,Mahabaleshwar,Maharashtra,13.171,95.2588,20770,Mid-range,Monsoon,13,83,Tropical,74,82,4.7,28453,0,0,1,0,1,0,1,7,0,0,0,Adventure
1394,Andaman,Andaman and Nicobar Islands,8.9863,93.7549,24667,Mid-range,All-year,31,23,Cold,53,98,3.8,36567,0,1,0,0,0,0,0,7,0,1,1,Spiritual
1395,Munnar,Kerala,22.0705,71.6558,23357,Mid-range,Summer,15,65,Dry,40,58,4.7,37467,0,0,1,0,0,0,0,5,1,0,0,Adventure
1396,Delhi,Delhi,8.71,87.0025,30597,Luxury,Winter,23,222,Cold,76,93,4.4,39970,0,0,0,1,0,1,1,10,1,1,0,Beach
1397,Kanyakumari,Tamil Nadu,12.6658,94.2204,61341,Luxury,Monsoon,33,238,Dry,39,77,4.3,29542,0,1,0,0,0,0,0,10,1,1,1,Budget
1398,Shimla,Himachal Pradesh,27.4243,74.2399,39092,Luxury,Summer,10,29,Tropical,77,93,3.8,24192,0,0,0,0,0,0,1,5,1,1,0,Nature
1399,Guwahati,Assam,27.5009,83.6792,23100,Mid-range,All-year,12,114,Dry,52,84,3.5,39547,0,0,0,0,1,0,0,3,0,0,0,Family
1400,Puri,Odisha,13.4479,81.0061,11846,Budget,Summer,18,40,Cold,80,95,4.3,33878,0,0,0,0,1,0,1,7,1,1,1,Wildlife
1401,Srinagar,Jammu and Kashmir,32.1997,93.7409,58915,Luxury,Winter,26,127,Tropical,74,57,5.0,5277,1,0,0,0,1,0,1,12,0,0,1,Culture
1402,Coorg,Karnataka,25.7383,85.0492,50999,Luxury,Summer,33,314,Tropical,43,84,4.4,9128,1,0,1,0,0,0,0,9,1,0,0,Adventure
1403,Kolkata,West Bengal,20.8072,85.4541,60840,Luxury,Summer,8,245,Cold,88,68,4.2,34090,0,0,0,1,0,1,1,5,1,1,0,Nature
1404,Shimla,Himachal Pradesh,8.9009,88.5655,32609,Luxury,Monsoon,29,326,Temperate,86,93,4.8,36048,0,0,0,0,0,0,1,11,1,1,0,Spiritual
1405,Kolkata,West Bengal,12.8589,72.158,74308,Luxury,Summer,15,248,Tropical,51,99,3.6,14688,0,0,0,1,0,1,0,6,1,0,1,Luxury
